Part,Source Plate Name,Source Well,Destination ID,Destination Plate Name,Destination Well,Volume
Pd_000259,E_pSCIP_coloniesinwater_384PP,A21,3,PCR_0000043,E3,800
Pr_000900,pSCIP_guideBaits,F21,3,PCR_0000043,E3,20
Pr_000822,pSCIP_guideBaits,C15,3,PCR_0000043,E3,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,E3,40
Pd_000379,E_pSCIP_coloniesinwater_384PP,A22,3,PCR_0000043,F3,800
Pr_000885,pSCIP_guideBaits,F6,3,PCR_0000043,F3,20
Pr_000807,pSCIP_guideBaits,B24,3,PCR_0000043,F3,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,F3,40
Pd_000260,E_pSCIP_coloniesinwater_384PP,A23,3,PCR_0000043,G3,800
Pr_000900,pSCIP_guideBaits,F21,3,PCR_0000043,G3,20
Pr_000822,pSCIP_guideBaits,C15,3,PCR_0000043,G3,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,G3,40
Pd_000380,E_pSCIP_coloniesinwater_384PP,A24,3,PCR_0000043,H3,800
Pr_000885,pSCIP_guideBaits,F6,3,PCR_0000043,H3,20
Pr_000807,pSCIP_guideBaits,B24,3,PCR_0000043,H3,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,H3,40
Pd_000262,E_pSCIP_coloniesinwater_384PP,C1,3,PCR_0000043,A4,800
Pr_000913,pSCIP_guideBaits,G10,3,PCR_0000043,A4,20
Pr_000835,pSCIP_guideBaits,D4,3,PCR_0000043,A4,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,A4,40
Pd_000382,E_pSCIP_coloniesinwater_384PP,C2,3,PCR_0000043,B4,800
Pr_000886,pSCIP_guideBaits,F7,3,PCR_0000043,B4,20
Pr_000808,pSCIP_guideBaits,C1,3,PCR_0000043,B4,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,B4,40
Pd_000263,E_pSCIP_coloniesinwater_384PP,C3,3,PCR_0000043,C4,800
Pr_000913,pSCIP_guideBaits,G10,3,PCR_0000043,C4,20
Pr_000835,pSCIP_guideBaits,D4,3,PCR_0000043,C4,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,C4,40
Pd_000383,E_pSCIP_coloniesinwater_384PP,C4,3,PCR_0000043,D4,800
Pr_000886,pSCIP_guideBaits,F7,3,PCR_0000043,D4,20
Pr_000808,pSCIP_guideBaits,C1,3,PCR_0000043,D4,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,D4,40
Pd_000264,E_pSCIP_coloniesinwater_384PP,C5,3,PCR_0000043,E4,800
Pr_000913,pSCIP_guideBaits,G10,3,PCR_0000043,E4,20
Pr_000835,pSCIP_guideBaits,D4,3,PCR_0000043,E4,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,E4,40
Pd_000384,E_pSCIP_coloniesinwater_384PP,C6,3,PCR_0000043,F4,800
Pr_000886,pSCIP_guideBaits,F7,3,PCR_0000043,F4,20
Pr_000808,pSCIP_guideBaits,C1,3,PCR_0000043,F4,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,F4,40
Pd_000265,E_pSCIP_coloniesinwater_384PP,C7,3,PCR_0000043,G4,800
Pr_000913,pSCIP_guideBaits,G10,3,PCR_0000043,G4,20
Pr_000835,pSCIP_guideBaits,D4,3,PCR_0000043,G4,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,G4,40
Pd_000385,E_pSCIP_coloniesinwater_384PP,C8,3,PCR_0000043,H4,800
Pr_000886,pSCIP_guideBaits,F7,3,PCR_0000043,H4,20
Pr_000808,pSCIP_guideBaits,C1,3,PCR_0000043,H4,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,H4,40
Pd_000267,E_pSCIP_coloniesinwater_384PP,C9,3,PCR_0000043,A5,800
Pr_000914,pSCIP_guideBaits,G11,3,PCR_0000043,A5,20
Pr_000836,pSCIP_guideBaits,D5,3,PCR_0000043,A5,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,A5,40
Pd_000387,E_pSCIP_coloniesinwater_384PP,C10,3,PCR_0000043,B5,800
Pr_000887,pSCIP_guideBaits,F8,3,PCR_0000043,B5,20
Pr_000809,pSCIP_guideBaits,C2,3,PCR_0000043,B5,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,B5,40
Pd_000268,E_pSCIP_coloniesinwater_384PP,C11,3,PCR_0000043,C5,800
Pr_000914,pSCIP_guideBaits,G11,3,PCR_0000043,C5,20
Pr_000836,pSCIP_guideBaits,D5,3,PCR_0000043,C5,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,C5,40
Pd_000388,E_pSCIP_coloniesinwater_384PP,C12,3,PCR_0000043,D5,800
Pr_000887,pSCIP_guideBaits,F8,3,PCR_0000043,D5,20
Pr_000809,pSCIP_guideBaits,C2,3,PCR_0000043,D5,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,D5,40
Pd_000269,E_pSCIP_coloniesinwater_384PP,C13,3,PCR_0000043,E5,800
Pr_000914,pSCIP_guideBaits,G11,3,PCR_0000043,E5,20
Pr_000836,pSCIP_guideBaits,D5,3,PCR_0000043,E5,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,E5,40
Pd_000389,E_pSCIP_coloniesinwater_384PP,C14,3,PCR_0000043,F5,800
Pr_000887,pSCIP_guideBaits,F8,3,PCR_0000043,F5,20
Pr_000809,pSCIP_guideBaits,C2,3,PCR_0000043,F5,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,F5,40
Pd_000270,E_pSCIP_coloniesinwater_384PP,C15,3,PCR_0000043,G5,800
Pr_000914,pSCIP_guideBaits,G11,3,PCR_0000043,G5,20
Pr_000836,pSCIP_guideBaits,D5,3,PCR_0000043,G5,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,G5,40
Pd_000390,E_pSCIP_coloniesinwater_384PP,C16,3,PCR_0000043,H5,800
Pr_000887,pSCIP_guideBaits,F8,3,PCR_0000043,H5,20
Pr_000809,pSCIP_guideBaits,C2,3,PCR_0000043,H5,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,H5,40
Pd_000272,E_pSCIP_coloniesinwater_384PP,C17,3,PCR_0000043,A6,800
Pr_000915,pSCIP_guideBaits,G12,3,PCR_0000043,A6,20
Pr_000837,pSCIP_guideBaits,D6,3,PCR_0000043,A6,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,A6,40
Pd_000392,E_pSCIP_coloniesinwater_384PP,C18,3,PCR_0000043,B6,800
Pr_000888,pSCIP_guideBaits,F9,3,PCR_0000043,B6,20
Pr_000810,pSCIP_guideBaits,C3,3,PCR_0000043,B6,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,B6,40
Pd_000273,E_pSCIP_coloniesinwater_384PP,C19,3,PCR_0000043,C6,800
Pr_000915,pSCIP_guideBaits,G12,3,PCR_0000043,C6,20
Pr_000837,pSCIP_guideBaits,D6,3,PCR_0000043,C6,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,C6,40
Pd_000393,E_pSCIP_coloniesinwater_384PP,C20,3,PCR_0000043,D6,800
Pr_000888,pSCIP_guideBaits,F9,3,PCR_0000043,D6,20
Pr_000810,pSCIP_guideBaits,C3,3,PCR_0000043,D6,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,D6,40
Pd_000274,E_pSCIP_coloniesinwater_384PP,C21,3,PCR_0000043,E6,800
Pr_000915,pSCIP_guideBaits,G12,3,PCR_0000043,E6,20
Pr_000837,pSCIP_guideBaits,D6,3,PCR_0000043,E6,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,E6,40
Pd_000394,E_pSCIP_coloniesinwater_384PP,C22,3,PCR_0000043,F6,800
Pr_000888,pSCIP_guideBaits,F9,3,PCR_0000043,F6,20
Pr_000810,pSCIP_guideBaits,C3,3,PCR_0000043,F6,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,F6,40
Pd_000275,E_pSCIP_coloniesinwater_384PP,C23,3,PCR_0000043,G6,800
Pr_000915,pSCIP_guideBaits,G12,3,PCR_0000043,G6,20
Pr_000837,pSCIP_guideBaits,D6,3,PCR_0000043,G6,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,G6,40
Pd_000395,E_pSCIP_coloniesinwater_384PP,C24,3,PCR_0000043,H6,800
Pr_000888,pSCIP_guideBaits,F9,3,PCR_0000043,H6,20
Pr_000810,pSCIP_guideBaits,C3,3,PCR_0000043,H6,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,H6,40
Pd_000277,E_pSCIP_coloniesinwater_384PP,E1,3,PCR_0000043,A7,800
Pr_000910,pSCIP_guideBaits,G7,3,PCR_0000043,A7,20
Pr_000832,pSCIP_guideBaits,D1,3,PCR_0000043,A7,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,A7,40
Pd_000397,E_pSCIP_coloniesinwater_384PP,E2,3,PCR_0000043,B7,800
Pr_000868,pSCIP_guideBaits,E13,3,PCR_0000043,B7,20
Pr_000790,pSCIP_guideBaits,B7,3,PCR_0000043,B7,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,B7,40
Pd_000278,E_pSCIP_coloniesinwater_384PP,E3,3,PCR_0000043,C7,800
Pr_000910,pSCIP_guideBaits,G7,3,PCR_0000043,C7,20
Pr_000832,pSCIP_guideBaits,D1,3,PCR_0000043,C7,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,C7,40
Pd_000398,E_pSCIP_coloniesinwater_384PP,E4,3,PCR_0000043,D7,800
Pr_000868,pSCIP_guideBaits,E13,3,PCR_0000043,D7,20
Pr_000790,pSCIP_guideBaits,B7,3,PCR_0000043,D7,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,D7,40
Pd_000279,E_pSCIP_coloniesinwater_384PP,E5,3,PCR_0000043,E7,800
Pr_000910,pSCIP_guideBaits,G7,3,PCR_0000043,E7,20
Pr_000832,pSCIP_guideBaits,D1,3,PCR_0000043,E7,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,E7,40
Pd_000399,E_pSCIP_coloniesinwater_384PP,E6,3,PCR_0000043,F7,800
Pr_000868,pSCIP_guideBaits,E13,3,PCR_0000043,F7,20
Pr_000790,pSCIP_guideBaits,B7,3,PCR_0000043,F7,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,F7,40
Pd_000280,E_pSCIP_coloniesinwater_384PP,E7,3,PCR_0000043,G7,800
Pr_000910,pSCIP_guideBaits,G7,3,PCR_0000043,G7,20
Pr_000832,pSCIP_guideBaits,D1,3,PCR_0000043,G7,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,G7,40
Pd_000400,E_pSCIP_coloniesinwater_384PP,E8,3,PCR_0000043,H7,800
Pr_000868,pSCIP_guideBaits,E13,3,PCR_0000043,H7,20
Pr_000790,pSCIP_guideBaits,B7,3,PCR_0000043,H7,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,H7,40
Pd_000282,E_pSCIP_coloniesinwater_384PP,E9,3,PCR_0000043,A8,800
Pr_000911,pSCIP_guideBaits,G8,3,PCR_0000043,A8,20
Pr_000833,pSCIP_guideBaits,D2,3,PCR_0000043,A8,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,A8,40
Pd_000402,E_pSCIP_coloniesinwater_384PP,E10,3,PCR_0000043,B8,800
Pr_000869,pSCIP_guideBaits,E14,3,PCR_0000043,B8,20
Pr_000791,pSCIP_guideBaits,B8,3,PCR_0000043,B8,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,B8,40
Pd_000283,E_pSCIP_coloniesinwater_384PP,E11,3,PCR_0000043,C8,800
Pr_000911,pSCIP_guideBaits,G8,3,PCR_0000043,C8,20
Pr_000833,pSCIP_guideBaits,D2,3,PCR_0000043,C8,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,C8,40
Pd_000403,E_pSCIP_coloniesinwater_384PP,E12,3,PCR_0000043,D8,800
Pr_000869,pSCIP_guideBaits,E14,3,PCR_0000043,D8,20
Pr_000791,pSCIP_guideBaits,B8,3,PCR_0000043,D8,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,D8,40
Pd_000284,E_pSCIP_coloniesinwater_384PP,E13,3,PCR_0000043,E8,800
Pr_000911,pSCIP_guideBaits,G8,3,PCR_0000043,E8,20
Pr_000833,pSCIP_guideBaits,D2,3,PCR_0000043,E8,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,E8,40
Pd_000404,E_pSCIP_coloniesinwater_384PP,E14,3,PCR_0000043,F8,800
Pr_000869,pSCIP_guideBaits,E14,3,PCR_0000043,F8,20
Pr_000791,pSCIP_guideBaits,B8,3,PCR_0000043,F8,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,F8,40
Pd_000285,E_pSCIP_coloniesinwater_384PP,E15,3,PCR_0000043,G8,800
Pr_000911,pSCIP_guideBaits,G8,3,PCR_0000043,G8,20
Pr_000833,pSCIP_guideBaits,D2,3,PCR_0000043,G8,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,G8,40
Pd_000405,E_pSCIP_coloniesinwater_384PP,E16,3,PCR_0000043,H8,800
Pr_000869,pSCIP_guideBaits,E14,3,PCR_0000043,H8,20
Pr_000791,pSCIP_guideBaits,B8,3,PCR_0000043,H8,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,H8,40
Pd_000287,E_pSCIP_coloniesinwater_384PP,E17,3,PCR_0000043,A9,800
Pr_000912,pSCIP_guideBaits,G9,3,PCR_0000043,A9,20
Pr_000834,pSCIP_guideBaits,D3,3,PCR_0000043,A9,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,A9,40
Pd_000407,E_pSCIP_coloniesinwater_384PP,E18,3,PCR_0000043,B9,800
Pr_000870,pSCIP_guideBaits,E15,3,PCR_0000043,B9,20
Pr_000792,pSCIP_guideBaits,B9,3,PCR_0000043,B9,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,B9,40
Pd_000288,E_pSCIP_coloniesinwater_384PP,E19,3,PCR_0000043,C9,800
Pr_000912,pSCIP_guideBaits,G9,3,PCR_0000043,C9,20
Pr_000834,pSCIP_guideBaits,D3,3,PCR_0000043,C9,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,C9,40
Pd_000408,E_pSCIP_coloniesinwater_384PP,E20,3,PCR_0000043,D9,800
Pr_000870,pSCIP_guideBaits,E15,3,PCR_0000043,D9,20
Pr_000792,pSCIP_guideBaits,B9,3,PCR_0000043,D9,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,D9,40
Pd_000289,E_pSCIP_coloniesinwater_384PP,E21,3,PCR_0000043,E9,800
Pr_000912,pSCIP_guideBaits,G9,3,PCR_0000043,E9,20
Pr_000834,pSCIP_guideBaits,D3,3,PCR_0000043,E9,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,E9,40
Pd_000409,E_pSCIP_coloniesinwater_384PP,E22,3,PCR_0000043,F9,800
Pr_000870,pSCIP_guideBaits,E15,3,PCR_0000043,F9,20
Pr_000792,pSCIP_guideBaits,B9,3,PCR_0000043,F9,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,F9,40
Pd_000290,E_pSCIP_coloniesinwater_384PP,E23,3,PCR_0000043,G9,800
Pr_000912,pSCIP_guideBaits,G9,3,PCR_0000043,G9,20
Pr_000834,pSCIP_guideBaits,D3,3,PCR_0000043,G9,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,G9,40
Pd_000410,E_pSCIP_coloniesinwater_384PP,E24,3,PCR_0000043,H9,800
Pr_000870,pSCIP_guideBaits,E15,3,PCR_0000043,H9,20
Pr_000792,pSCIP_guideBaits,B9,3,PCR_0000043,H9,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,H9,40
Pd_000292,E_pSCIP_coloniesinwater_384PP,G1,3,PCR_0000043,A10,800
Pr_000901,pSCIP_guideBaits,F22,3,PCR_0000043,A10,20
Pr_000823,pSCIP_guideBaits,C16,3,PCR_0000043,A10,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,A10,40
Pd_000412,E_pSCIP_coloniesinwater_384PP,G2,3,PCR_0000043,B10,800
Pr_000889,pSCIP_guideBaits,F10,3,PCR_0000043,B10,20
Pr_000811,pSCIP_guideBaits,C4,3,PCR_0000043,B10,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,B10,40
Pd_000293,E_pSCIP_coloniesinwater_384PP,G3,3,PCR_0000043,C10,800
Pr_000901,pSCIP_guideBaits,F22,3,PCR_0000043,C10,20
Pr_000823,pSCIP_guideBaits,C16,3,PCR_0000043,C10,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,C10,40
Pd_000413,E_pSCIP_coloniesinwater_384PP,G4,3,PCR_0000043,D10,800
Pr_000889,pSCIP_guideBaits,F10,3,PCR_0000043,D10,20
Pr_000811,pSCIP_guideBaits,C4,3,PCR_0000043,D10,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,D10,40
Pd_000294,E_pSCIP_coloniesinwater_384PP,G5,3,PCR_0000043,E10,800
Pr_000901,pSCIP_guideBaits,F22,3,PCR_0000043,E10,20
Pr_000823,pSCIP_guideBaits,C16,3,PCR_0000043,E10,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,E10,40
Pd_000414,E_pSCIP_coloniesinwater_384PP,G6,3,PCR_0000043,F10,800
Pr_000889,pSCIP_guideBaits,F10,3,PCR_0000043,F10,20
Pr_000811,pSCIP_guideBaits,C4,3,PCR_0000043,F10,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,F10,40
Pd_000295,E_pSCIP_coloniesinwater_384PP,G7,3,PCR_0000043,G10,800
Pr_000901,pSCIP_guideBaits,F22,3,PCR_0000043,G10,20
Pr_000823,pSCIP_guideBaits,C16,3,PCR_0000043,G10,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,G10,40
Pd_000415,E_pSCIP_coloniesinwater_384PP,G8,3,PCR_0000043,H10,800
Pr_000889,pSCIP_guideBaits,F10,3,PCR_0000043,H10,20
Pr_000811,pSCIP_guideBaits,C4,3,PCR_0000043,H10,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,H10,40
Pd_000297,E_pSCIP_coloniesinwater_384PP,G9,3,PCR_0000043,A11,800
Pr_000902,pSCIP_guideBaits,F23,3,PCR_0000043,A11,20
Pr_000824,pSCIP_guideBaits,C17,3,PCR_0000043,A11,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,A11,40
Pd_000417,E_pSCIP_coloniesinwater_384PP,G10,3,PCR_0000043,B11,800
Pr_000890,pSCIP_guideBaits,F11,3,PCR_0000043,B11,20
Pr_000812,pSCIP_guideBaits,C5,3,PCR_0000043,B11,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,B11,40
Pd_000298,E_pSCIP_coloniesinwater_384PP,G11,3,PCR_0000043,C11,800
Pr_000902,pSCIP_guideBaits,F23,3,PCR_0000043,C11,20
Pr_000824,pSCIP_guideBaits,C17,3,PCR_0000043,C11,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,C11,40
Pd_000418,E_pSCIP_coloniesinwater_384PP,G12,3,PCR_0000043,D11,800
Pr_000890,pSCIP_guideBaits,F11,3,PCR_0000043,D11,20
Pr_000812,pSCIP_guideBaits,C5,3,PCR_0000043,D11,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,D11,40
Pd_000299,E_pSCIP_coloniesinwater_384PP,G13,3,PCR_0000043,E11,800
Pr_000902,pSCIP_guideBaits,F23,3,PCR_0000043,E11,20
Pr_000824,pSCIP_guideBaits,C17,3,PCR_0000043,E11,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,E11,40
Pd_000419,E_pSCIP_coloniesinwater_384PP,G14,3,PCR_0000043,F11,800
Pr_000890,pSCIP_guideBaits,F11,3,PCR_0000043,F11,20
Pr_000812,pSCIP_guideBaits,C5,3,PCR_0000043,F11,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,F11,40
Pd_000300,E_pSCIP_coloniesinwater_384PP,G15,3,PCR_0000043,G11,800
Pr_000902,pSCIP_guideBaits,F23,3,PCR_0000043,G11,20
Pr_000824,pSCIP_guideBaits,C17,3,PCR_0000043,G11,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,G11,40
Pd_000420,E_pSCIP_coloniesinwater_384PP,G16,3,PCR_0000043,H11,800
Pr_000890,pSCIP_guideBaits,F11,3,PCR_0000043,H11,20
Pr_000812,pSCIP_guideBaits,C5,3,PCR_0000043,H11,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,H11,40
Pd_000302,E_pSCIP_coloniesinwater_384PP,G17,3,PCR_0000043,A12,800
Pr_000903,pSCIP_guideBaits,F24,3,PCR_0000043,A12,20
Pr_000825,pSCIP_guideBaits,C18,3,PCR_0000043,A12,20
Pr_000975,pSCIP_guideBaits,P21,3,PCR_0000043,A12,40
